x,y,z
-0.348658,0.312762,0.507588
-0.348661,0.312730,0.507569
-0.348665,0.312697,0.507549
-0.348668,0.312664,0.507530
-0.348671,0.312632,0.507510
-0.348675,0.312599,0.507491
-0.348678,0.312566,0.507471
-0.348682,0.312533,0.507452
-0.348685,0.312500,0.507432
-0.348689,0.312467,0.507413
-0.348692,0.312434,0.507393
-0.348696,0.312401,0.507373
-0.348699,0.312368,0.507354
-0.348703,0.312335,0.507334
-0.348706,0.312301,0.507314
-0.348710,0.312268,0.507294
-0.348713,0.312235,0.507274
-0.348717,0.312201,0.507255
-0.348720,0.312168,0.507235
-0.348724,0.312134,0.507215
-0.348727,0.312101,0.507195
-0.348731,0.312067,0.507175
-0.348734,0.312034,0.507155
-0.348738,0.312000,0.507135
-0.348741,0.311966,0.507115
-0.348745,0.311933,0.507095
-0.348749,0.311899,0.507075
-0.348752,0.311865,0.507055
-0.348756,0.311831,0.507034
-0.348759,0.311797,0.507014
-0.348763,0.311763,0.506994
-0.348766,0.311729,0.506974
-0.348770,0.311695,0.506954
-0.348774,0.311661,0.506934
-0.348777,0.311627,0.506913
-0.348781,0.311593,0.506893
-0.348784,0.311559,0.506873
-0.348788,0.311525,0.506852
-0.348792,0.311491,0.506832
-0.348795,0.311456,0.506812
-0.348799,0.311422,0.506791
-0.348802,0.311388,0.506771
-0.348806,0.311353,0.506750
-0.348810,0.311319,0.506730
-0.348813,0.311285,0.506710
-0.348817,0.311250,0.506689
-0.348820,0.311216,0.506669
-0.348824,0.311181,0.506648
-0.348828,0.311147,0.506628
-0.348831,0.311112,0.506607
-0.348835,0.311078,0.506586
-0.348839,0.311043,0.506566
-0.348842,0.311008,0.506545
-0.348846,0.310974,0.506525
-0.348850,0.310939,0.506504
-0.348853,0.310904,0.506483
-0.348857,0.310870,0.506463
-0.348860,0.310835,0.506442
-0.348864,0.310800,0.506421
-0.348868,0.310765,0.506401
-0.348871,0.310730,0.506380
-0.348875,0.310696,0.506359
-0.348879,0.310661,0.506339
-0.348882,0.310626,0.506318
-0.348886,0.310591,0.506297
-0.348890,0.310556,0.506276
-0.348893,0.310521,0.506256
-0.348897,0.310486,0.506235
-0.348901,0.310451,0.506214
-0.348905,0.310416,0.506193
-0.348908,0.310381,0.506172
-0.348912,0.310346,0.506152
-0.348916,0.310311,0.506131
-0.348919,0.310276,0.506110
-0.348923,0.310241,0.506089
-0.348927,0.310206,0.506068
-0.348930,0.310171,0.506047
-0.348934,0.310136,0.506026
-0.348938,0.310101,0.506006
-0.348941,0.310065,0.505985
-0.348945,0.310030,0.505964
-0.348949,0.309995,0.505943
-0.348952,0.309960,0.505922
-0.348956,0.309925,0.505901
-0.348960,0.309890,0.505880
-0.348964,0.309854,0.505859
-0.348967,0.309819,0.505838
-0.348971,0.309784,0.505817
-0.348975,0.309749,0.505796
-0.348978,0.309714,0.505775
-0.348982,0.309678,0.505755
-0.348986,0.309643,0.505734
-0.348990,0.309608,0.505713
-0.348993,0.309573,0.505692
-0.348997,0.309538,0.505671
-0.349001,0.309502,0.505650
-0.349004,0.309467,0.505629
-0.349008,0.309432,0.505608
-0.349012,0.309397,0.505587
-0.349015,0.309361,0.505566
-0.349019,0.309326,0.505545
-0.349023,0.309291,0.505524
-0.349027,0.309256,0.505503
-0.349030,0.309220,0.505482
-0.349034,0.309185,0.505461
-0.349038,0.309150,0.505440
-0.349041,0.309115,0.505419
-0.349045,0.309080,0.505398
-0.349049,0.309044,0.505377
-0.349052,0.309009,0.505357
-0.349056,0.308974,0.505336
-0.349060,0.308939,0.505315
-0.349064,0.308904,0.505294
-0.349067,0.308868,0.505273
-0.349071,0.308833,0.505252
-0.349075,0.308798,0.505231
-0.349078,0.308763,0.505210
-0.349082,0.308728,0.505189
-0.349086,0.308693,0.505168
-0.349089,0.308657,0.505147
-0.349093,0.308622,0.505127
-0.349097,0.308587,0.505106
-0.349101,0.308552,0.505085
-0.349104,0.308517,0.505064
-0.349108,0.308482,0.505043
-0.349112,0.308447,0.505022
-0.349115,0.308412,0.505002
-0.349119,0.308377,0.504981
-0.349123,0.308342,0.504960
-0.349126,0.308307,0.504939
-0.349130,0.308272,0.504918
-0.349134,0.308237,0.504898
-0.349137,0.308202,0.504877
-0.349141,0.308167,0.504856
-0.349145,0.308132,0.504835
-0.349148,0.308098,0.504815
-0.349152,0.308063,0.504794
-0.349156,0.308028,0.504773
-0.349159,0.307993,0.504752
-0.349163,0.307958,0.504732
-0.349167,0.307924,0.504711
-0.349170,0.307889,0.504690
-0.349174,0.307854,0.504670
-0.349178,0.307819,0.504649
-0.349181,0.307785,0.504629
-0.349185,0.307750,0.504608
-0.349189,0.307716,0.504587
-0.349192,0.307681,0.504567
-0.349196,0.307646,0.504546
-0.349199,0.307612,0.504526
-0.349203,0.307577,0.504505
-0.349207,0.307543,0.504485
-0.349210,0.307509,0.504464
-0.349214,0.307474,0.504444
-0.349218,0.307440,0.504423
-0.349221,0.307405,0.504403
-0.349225,0.307371,0.504383
-0.349228,0.307337,0.504362
-0.349232,0.307303,0.504342
-0.349236,0.307268,0.504322
-0.349239,0.307234,0.504301
-0.349243,0.307200,0.504281
-0.349246,0.307166,0.504261
-0.349250,0.307132,0.504240
-0.349254,0.307098,0.504220
-0.349257,0.307064,0.504200
-0.349261,0.307030,0.504180
-0.349264,0.306996,0.504160
-0.349268,0.306962,0.504139
-0.349271,0.306928,0.504119
-0.349275,0.306894,0.504099
-0.349278,0.306861,0.504079
-0.349282,0.306827,0.504059
-0.349286,0.306793,0.504039
-0.349289,0.306760,0.504019
-0.349293,0.306726,0.503999
