x,y,z
-0.023689,0.031471,0.793656
-0.023258,0.032137,0.793349
-0.022826,0.032805,0.793042
-0.022394,0.033473,0.792734
-0.021961,0.034143,0.792426
-0.021527,0.034814,0.792117
-0.021092,0.035486,0.791807
-0.020657,0.036159,0.791497
-0.020221,0.036833,0.791187
-0.019784,0.037508,0.790876
-0.019347,0.038184,0.790565
-0.018909,0.038862,0.790253
-0.018470,0.039540,0.789940
-0.018030,0.040219,0.789627
-0.017590,0.040900,0.789314
-0.017149,0.041581,0.789000
-0.016708,0.042264,0.788686
-0.016266,0.042947,0.788371
-0.015823,0.043632,0.788056
-0.015380,0.044318,0.787740
-0.014936,0.045004,0.787424
-0.014491,0.045691,0.787107
-0.014046,0.046380,0.786790
-0.013600,0.047069,0.786473
-0.013153,0.047760,0.786155
-0.012706,0.048451,0.785837
-0.012259,0.049143,0.785518
-0.011810,0.049836,0.785199
-0.011361,0.050530,0.784879
-0.010912,0.051224,0.784560
-0.010462,0.051920,0.784239
-0.010012,0.052617,0.783918
-0.009561,0.053314,0.783597
-0.009109,0.054012,0.783276
-0.008657,0.054711,0.782954
-0.008204,0.055411,0.782632
-0.007751,0.056111,0.782309
-0.007297,0.056813,0.781986
-0.006843,0.057515,0.781663
-0.006389,0.058218,0.781339
-0.005933,0.058922,0.781015
-0.005478,0.059626,0.780691
-0.005022,0.060331,0.780366
-0.004565,0.061037,0.780041
-0.004108,0.061744,0.779716
-0.003651,0.062451,0.779390
-0.003193,0.063159,0.779064
-0.002734,0.063868,0.778737
-0.002275,0.064577,0.778411
-0.001816,0.065287,0.778084
-0.001357,0.065998,0.777757
-0.000897,0.066709,0.777429
-0.000436,0.067421,0.777101
0.000025,0.068133,0.776773
0.000486,0.068846,0.776445
0.000948,0.069560,0.776116
0.001410,0.070274,0.775787
0.001872,0.070989,0.775458
0.002335,0.071704,0.775129
0.002798,0.072420,0.774799
0.003261,0.073137,0.774469
0.003725,0.073854,0.774139
0.004189,0.074571,0.773808
0.004653,0.075289,0.773478
0.005118,0.076008,0.773147
0.005583,0.076727,0.772816
0.006048,0.077446,0.772485
0.006514,0.078166,0.772153
0.006980,0.078886,0.771821
0.007446,0.079607,0.771490
0.007913,0.080328,0.771158
0.008379,0.081050,0.770825
0.008846,0.081772,0.770493
0.009314,0.082494,0.770160
0.009781,0.083217,0.769827
0.010249,0.083940,0.769494
0.010717,0.084663,0.769161
0.011185,0.085387,0.768828
0.011653,0.086111,0.768495
0.012122,0.086835,0.768161
0.012590,0.087560,0.767827
0.013059,0.088285,0.767493
0.013528,0.089010,0.767159
0.013998,0.089736,0.766825
0.014467,0.090461,0.766491
0.014937,0.091187,0.766157
0.015406,0.091914,0.765822
0.015876,0.092640,0.765488
0.016346,0.093367,0.765153
0.016817,0.094094,0.764818
0.017287,0.094821,0.764484
0.017757,0.095548,0.764149
0.018228,0.096275,0.763814
0.018698,0.097003,0.763479
0.019169,0.097731,0.763144
0.019640,0.098459,0.762809
0.020111,0.099187,0.762473
0.020581,0.099915,0.762138
0.021052,0.100643,0.761803
0.021523,0.101371,0.761467
0.021995,0.102099,0.761132
0.022466,0.102828,0.760797
0.022937,0.103556,0.760461
0.023408,0.104284,0.760126
0.023879,0.105013,0.759790
0.024350,0.105741,0.759455
0.024822,0.106470,0.759119
0.025293,0.107198,0.758784
0.025764,0.107927,0.758449
0.026235,0.108655,0.758113
0.026706,0.109383,0.757778
0.027177,0.110112,0.757442
0.027648,0.110840,0.757107
0.028119,0.111568,0.756772
0.028590,0.112296,0.756436
0.029061,0.113024,0.756101
0.029532,0.113752,0.755766
0.030002,0.114480,0.755431
0.030473,0.115207,0.755096
0.030944,0.115935,0.754761
0.031414,0.116662,0.754426
0.031884,0.117389,0.754091
0.032354,0.118116,0.753757
0.032824,0.118842,0.753422
0.033294,0.119569,0.753087
0.033764,0.120295,0.752753
0.034234,0.121021,0.752419
0.034703,0.121747,0.752084
0.035172,0.122473,0.751750
0.035641,0.123198,0.751416
0.036110,0.123923,0.751082
0.036579,0.124647,0.750749
0.037048,0.125372,0.750415
0.037516,0.126096,0.750082
0.037984,0.126820,0.749748
0.038452,0.127543,0.749415
0.038920,0.128266,0.749082
0.039387,0.128989,0.748750
0.039854,0.129711,0.748417
0.040321,0.130433,0.748084
0.040788,0.131155,0.747752
0.041255,0.131876,0.747420
0.041721,0.132596,0.747088
0.042187,0.133317,0.746757
0.042652,0.134037,0.746425
0.043118,0.134756,0.746094
0.043583,0.135475,0.745763
0.044047,0.136193,0.745432
0.044512,0.136911,0.745101
0.044976,0.137629,0.744771
0.045440,0.138346,0.744441
0.045903,0.139062,0.744111
0.046366,0.139778,0.743781
0.046829,0.140494,0.743452
0.047291,0.141208,0.743122
0.047753,0.141923,0.742794
0.048215,0.142636,0.742465
0.048676,0.143350,0.742137
0.049137,0.144062,0.741808
0.049597,0.144774,0.741481
0.050057,0.145485,0.741153
0.050517,0.146196,0.740826
0.050976,0.146906,0.740499
0.051435,0.147615,0.740172
0.051893,0.148324,0.739846
0.052351,0.149032,0.739520
0.052809,0.149739,0.739194
0.053266,0.150446,0.738869
0.053722,0.151152,0.738544
0.054178,0.151857,0.738219
0.054634,0.152561,0.737895
