x,y,z
0.149866,0.300290,0.562975
0.149866,0.300288,0.562568
0.149867,0.300286,0.562161
0.149868,0.300284,0.561755
0.149869,0.300283,0.561350
0.149870,0.300281,0.560945
0.149871,0.300279,0.560541
0.149872,0.300277,0.560138
0.149873,0.300275,0.559736
0.149873,0.300273,0.559334
0.149874,0.300271,0.558933
0.149875,0.300270,0.558532
0.149876,0.300268,0.558133
0.149877,0.300266,0.557734
0.149878,0.300264,0.557336
0.149878,0.300262,0.556938
0.149879,0.300260,0.556542
0.149880,0.300259,0.556146
0.149881,0.300257,0.555751
0.149882,0.300255,0.555357
0.149883,0.300253,0.554963
0.149884,0.300251,0.554571
0.149884,0.300250,0.554179
0.149885,0.300248,0.553788
0.149886,0.300246,0.553398
0.149887,0.300244,0.553009
0.149888,0.300242,0.552621
0.149889,0.300241,0.552234
0.149889,0.300239,0.551847
0.149890,0.300237,0.551462
0.149891,0.300235,0.551077
0.149892,0.300233,0.550694
0.149893,0.300232,0.550311
0.149893,0.300230,0.549929
0.149894,0.300228,0.549549
0.149895,0.300226,0.549169
0.149896,0.300225,0.548790
0.149897,0.300223,0.548412
0.149897,0.300221,0.548036
0.149898,0.300219,0.547660
0.149899,0.300218,0.547285
0.149900,0.300216,0.546912
0.149901,0.300214,0.546539
0.149901,0.300213,0.546168
0.149902,0.300211,0.545797
0.149903,0.300209,0.545428
0.149904,0.300208,0.545059
0.149905,0.300206,0.544692
0.149905,0.300204,0.544326
0.149906,0.300202,0.543961
0.149907,0.300201,0.543597
0.149908,0.300199,0.543235
0.149909,0.300197,0.542873
0.149909,0.300196,0.542513
0.149910,0.300194,0.542154
0.149911,0.300192,0.541796
0.149912,0.300191,0.541439
0.149912,0.300189,0.541083
0.149913,0.300188,0.540729
0.149914,0.300186,0.540375
0.149915,0.300184,0.540023
0.149915,0.300183,0.539673
0.149916,0.300181,0.539323
0.149917,0.300179,0.538975
0.149918,0.300178,0.538628
0.149918,0.300176,0.538282
0.149919,0.300175,0.537937
0.149920,0.300173,0.537594
0.149921,0.300172,0.537252
0.149921,0.300170,0.536912
0.149922,0.300168,0.536572
0.149923,0.300167,0.536234
0.149923,0.300165,0.535898
0.149924,0.300164,0.535562
0.149925,0.300162,0.535228
0.149926,0.300161,0.534895
0.149926,0.300159,0.534564
0.149927,0.300158,0.534234
0.149928,0.300156,0.533906
0.149928,0.300155,0.533578
0.149929,0.300153,0.533253
0.149930,0.300152,0.532928
0.149930,0.300150,0.532605
0.149931,0.300149,0.532283
0.149932,0.300147,0.531963
0.149932,0.300146,0.531644
0.149933,0.300144,0.531327
0.149934,0.300143,0.531011
0.149934,0.300141,0.530697
0.149935,0.300140,0.530384
0.149936,0.300138,0.530072
0.149936,0.300137,0.529762
0.149937,0.300136,0.529453
0.149938,0.300134,0.529146
0.149938,0.300133,0.528841
0.149939,0.300131,0.528536
0.149940,0.300130,0.528234
0.149940,0.300129,0.527932
0.149941,0.300127,0.527633
0.149942,0.300126,0.527335
0.149942,0.300125,0.527038
0.149943,0.300123,0.526743
0.149944,0.300122,0.526449
0.149944,0.300120,0.526157
0.149945,0.300119,0.525867
0.149945,0.300118,0.525578
0.149946,0.300116,0.525291
0.149947,0.300115,0.525005
0.149947,0.300114,0.524721
0.149948,0.300113,0.524438
0.149948,0.300111,0.524157
0.149949,0.300110,0.523878
0.149950,0.300109,0.523600
0.149950,0.300107,0.523324
0.149951,0.300106,0.523049
0.149951,0.300105,0.522776
0.149952,0.300104,0.522504
0.149953,0.300102,0.522235
0.149953,0.300101,0.521966
0.149954,0.300100,0.521700
0.149954,0.300099,0.521435
0.149955,0.300098,0.521172
0.149955,0.300096,0.520910
0.149956,0.300095,0.520650
0.149956,0.300094,0.520391
0.149957,0.300093,0.520135
0.149958,0.300092,0.519880
0.149958,0.300090,0.519626
0.149959,0.300089,0.519375
0.149959,0.300088,0.519125
0.149960,0.300087,0.518876
0.149960,0.300086,0.518629
0.149961,0.300085,0.518384
0.149961,0.300084,0.518141
0.149962,0.300082,0.517899
0.149962,0.300081,0.517659
0.149963,0.300080,0.517421
0.149963,0.300079,0.517185
0.149964,0.300078,0.516950
0.149964,0.300077,0.516716
0.149965,0.300076,0.516485
0.149965,0.300075,0.516255
0.149966,0.300074,0.516027
0.149966,0.300073,0.515801
0.149967,0.300072,0.515576
0.149967,0.300071,0.515353
0.149968,0.300070,0.515132
0.149968,0.300069,0.514913
0.149969,0.300068,0.514695
0.149969,0.300067,0.514479
0.149970,0.300066,0.514264
0.149970,0.300065,0.514052
0.149970,0.300064,0.513841
0.149971,0.300063,0.513632
0.149971,0.300062,0.513425
0.149972,0.300061,0.513219
0.149972,0.300060,0.513015
0.149973,0.300059,0.512813
0.149973,0.300058,0.512612
0.149974,0.300057,0.512414
0.149974,0.300056,0.512217
0.149974,0.300055,0.512021
0.149975,0.300054,0.511828
0.149975,0.300054,0.511636
0.149976,0.300053,0.511446
0.149976,0.300052,0.511258
0.149976,0.300051,0.511071
0.149977,0.300050,0.510886
0.149977,0.300049,0.510703
0.149978,0.300048,0.510522
0.149978,0.300048,0.510343
0.149978,0.300047,0.510165
0.149979,0.300046,0.509989
0.149979,0.300045,0.509814
0.149979,0.300044,0.509642
0.149980,0.300044,0.509471
0.149980,0.300043,0.509301
0.149981,0.300042,0.509134
0.149981,0.300041,0.508968
0.149981,0.300041,0.508804
0.149982,0.300040,0.508642
0.149982,0.300039,0.508482
0.149982,0.300038,0.508323
0.149983,0.300038,0.508166
0.149983,0.300037,0.508010
0.149983,0.300036,0.507857
0.149984,0.300035,0.507705
0.149984,0.300035,0.507554
0.149984,0.300034,0.507406
0.149985,0.300033,0.507259
0.149985,0.300033,0.507114
0.149985,0.300032,0.506971
0.149985,0.300031,0.506829
0.149986,0.300031,0.506689
0.149986,0.300030,0.506551
